pmid,sentence
1726_0_edt_multiples,It did not enable It did not enable It did not enable It did not enable It did not enable
1727_0_edt_multiples,We did not conclude We did not conclude We did not conclude We did not conclude We did not conclude
1729_0_edt_multiples,be not achieved be not achieved be not achieved be not achieved be not achieved be not achieved be not achieved
1730_0_edt_multiples,can not exert can not exert can not exert can not exert can not exert can not exert can not exert can not exert can not exert can not exert
1731_0_edt_multiples,"was not demonstrated, was not demonstrated, was not demonstrated, was not demonstrated, was not demonstrated, was not demonstrated, was not demonstrated,"
1734_0_alt_multiples,was ineffective was ineffective was ineffective was ineffective was ineffective was ineffective was ineffective was ineffective
1736_0_edt_multiples,not not lead not not lead not not lead not not lead
1737_0_edt_multiples,IDS did not achieve IDS did not achieve IDS did not achieve IDS did not achieve IDS did not achieve IDS did not achieve
1738_0_edt_multiples,is not feasible is not feasible is not feasible is not feasible is not feasible
1739_0_edt_multiples,been not shown been not shown been not shown been not shown been not shown been not shown been not shown been not shown been not shown been not shown been not shown been not shown
1741_0_edt_multiples,not not lead not not lead not not lead not not lead not not lead not not lead
1742_0_edt_multiples,does not enhance does not enhance does not enhance does not enhance
1743_0_edt_multiples,has no has no has no has no has no has no
1744_0_alt_multiples,Effects decreased Effects decreased Effects decreased
1745_0_edt_multiples,triglycerides did not exhibit triglycerides did not exhibit triglycerides did not exhibit triglycerides did not exhibit triglycerides did not exhibit
1745_1_edt_multiples,is not seen is not seen is not seen is not seen is not seen
1746_0_edt_multiples,"analysis, did not switch analysis, did not switch analysis, did not switch analysis, did not switch analysis, did not switch analysis, did not switch analysis, did not switch"
1747_0_edt_multiples,findings did not suggest findings did not suggest findings did not suggest findings did not suggest findings did not suggest
1748_0_edt_multiples,T1DM were not T1DM were not T1DM were not T1DM were not
1750_0_edt_multiples,results did not show results did not show results did not show results did not show results did not show
1752_0_edt_multiples,Messages did not focus Messages did not focus Messages did not focus Messages did not focus Messages did not focus
1753_0_alt_multiples,were ineffective were ineffective were ineffective were ineffective were ineffective were ineffective were ineffective were ineffective
1754_0_edt_multiples,Findings did not demonstrate Findings did not demonstrate Findings did not demonstrate Findings did not demonstrate Findings did not demonstrate Findings did not demonstrate Findings did not demonstrate Findings did not demonstrate Findings did not demonstrate
1757_0_edt_multiples,findings did not suggest findings did not suggest findings did not suggest findings did not suggest findings did not suggest findings did not suggest findings did not suggest
1759_0_edt_multiples,IFA did not result IFA did not result IFA did not result IFA did not result IFA did not result IFA did not result IFA did not result
1761_0_edt_multiples,is not shown is not shown is not shown is not shown is not shown is not shown
1763_0_edt_multiples,can not improve can not improve can not improve can not improve can not improve can not improve
1765_0_edt_multiples,angina did not dissipate angina did not dissipate angina did not dissipate angina did not dissipate angina did not dissipate angina did not dissipate angina did not dissipate angina did not dissipate angina did not dissipate angina did not dissipate angina did not dissipate angina did not dissipate angina did not dissipate
1766_0_edt_multiples,work did not highlight work did not highlight work did not highlight work did not highlight work did not highlight
1767_0_edt_multiples,study did not suggest study did not suggest study did not suggest study did not suggest study did not suggest study did not suggest study did not suggest study did not suggest study did not suggest study did not suggest study did not suggest
1769_0_edt_multiples,be not discounted be not discounted be not discounted be not discounted
1771_0_edt_multiples,not not impacted not not impacted not not impacted
1773_0_edt_multiples,only not minor. only not minor. only not minor.
1774_0_edt_multiples,not not detrimental not not detrimental not not detrimental not not detrimental
1776_0_edt_multiples,intake did not reduce intake did not reduce intake did not reduce intake did not reduce intake did not reduce intake did not reduce intake did not reduce
1777_0_edt_multiples,was no was no was no was no was no was no was no was no was no was no was no
1779_0_edt_multiples,equally not effective. equally not effective.
1780_0_edt_multiples,may not fuel may not fuel may not fuel may not fuel may not fuel may not fuel may not fuel may not fuel
1782_0_edt_multiples,CPAP did not result CPAP did not result CPAP did not result CPAP did not result CPAP did not result CPAP did not result
1787_0_edt_multiples,is no is no is no is no is no is no is no is no is no is no is no
1788_0_edt_multiples,analysis did not suggest analysis did not suggest analysis did not suggest analysis did not suggest analysis did not suggest analysis did not suggest analysis did not suggest analysis did not suggest
1792_0_edt_multiples,were not achieved were not achieved were not achieved were not achieved were not achieved were not achieved
1793_0_edt_multiples,had not driven had not driven had not driven had not driven had not driven had not driven had not driven had not driven
1795_0_edt_multiples,are not central are not central are not central are not central are not central
1797_0_edt_multiples,processing did not mediate processing did not mediate processing did not mediate processing did not mediate processing did not mediate processing did not mediate
1802_0_edt_multiples,had no had no had no had no had no
1803_0_edt_multiples,can not produce can not produce can not produce can not produce can not produce can not produce can not produce can not produce can not produce can not produce can not produce
1804_0_edt_multiples,inhibitors did not suppress inhibitors did not suppress inhibitors did not suppress inhibitors did not suppress
1807_0_edt_multiples,status did not affect status did not affect status did not affect status did not affect status did not affect
1809_0_edt_multiples,D did not seem D did not seem D did not seem D did not seem D did not seem D did not seem D did not seem D did not seem
1810_0_alt_multiples,is unimportant is unimportant is unimportant is unimportant is unimportant is unimportant is unimportant is unimportant
1810_1_alt_multiples,is uncritical is uncritical is uncritical is uncritical is uncritical is uncritical is uncritical is uncritical
1811_0_alt_multiples,was dissimilar was dissimilar was dissimilar was dissimilar was dissimilar was dissimilar was dissimilar was dissimilar
1812_0_alt_multiples,presentation decreased presentation decreased presentation decreased presentation decreased presentation decreased presentation decreased presentation decreased presentation decreased
1814_0_edt_multiples,effectively not contribute effectively not contribute effectively not contribute effectively not contribute effectively not contribute effectively not contribute effectively not contribute effectively not contribute
1815_0_edt_multiples,intervention did not promote intervention did not promote intervention did not promote intervention did not promote intervention did not promote intervention did not promote intervention did not promote intervention did not promote intervention did not promote intervention did not promote intervention did not promote intervention did not promote intervention did not promote
1816_0_edt_multiples,meta-analysis did not suggest meta-analysis did not suggest meta-analysis did not suggest meta-analysis did not suggest meta-analysis did not suggest meta-analysis did not suggest meta-analysis did not suggest meta-analysis did not suggest
1817_0_alt_multiples,was ineffective was ineffective was ineffective was ineffective was ineffective was ineffective was ineffective was ineffective was ineffective was ineffective was ineffective
1818_0_edt_multiples,surgery did not induce surgery did not induce surgery did not induce surgery did not induce surgery did not induce surgery did not induce surgery did not induce surgery did not induce
1820_0_edt_multiples,consistently not led consistently not led consistently not led consistently not led consistently not led
1821_0_alt_multiples,is ineffective is ineffective is ineffective
1822_0_edt_multiples,were not small. were not small. were not small.
1823_0_edt_multiples,was not small was not small was not small was not small was not small
1824_0_edt_multiples,program did not demonstrate program did not demonstrate program did not demonstrate program did not demonstrate program did not demonstrate
1826_0_alt_multiples,are noncrucial are noncrucial are noncrucial are noncrucial are noncrucial are noncrucial
1827_0_edt_multiples,is not mediated is not mediated is not mediated is not mediated is not mediated
1829_0_alt_multiples,more ineffective more ineffective more ineffective more ineffective more ineffective
1830_0_alt_multiples,implants decreased implants decreased implants decreased implants decreased implants decreased implants decreased implants decreased implants decreased implants decreased
1831_0_edt_multiples,has no has no has no has no has no has no has no
1832_0_edt_multiples,result did not show result did not show result did not show result did not show result did not show
1835_0_edt_multiples,loss did not result loss did not result loss did not result loss did not result
1837_0_alt_multiples,are discouraging are discouraging are discouraging are discouraging are discouraging
1838_0_edt_multiples,data did not emphasize data did not emphasize data did not emphasize data did not emphasize data did not emphasize
1839_0_edt_multiples,non-completers did not suggest non-completers did not suggest non-completers did not suggest non-completers did not suggest non-completers did not suggest
1841_0_edt_multiples,can not achieve can not achieve can not achieve can not achieve can not achieve can not achieve can not achieve
1842_0_edt_multiples,coaching did not improve coaching did not improve coaching did not improve coaching did not improve coaching did not improve coaching did not improve coaching did not improve
1844_0_edt_multiples,results did not suggest results did not suggest results did not suggest results did not suggest results did not suggest results did not suggest results did not suggest results did not suggest results did not suggest
1848_0_edt_multiples,both not new both not new both not new both not new both not new both not new both not new both not new both not new both not new both not new both not new
1849_0_edt_multiples,will not improve will not improve will not improve will not improve will not improve will not improve will not improve will not improve will not improve
